=== bce_dice-transpose-half_shallow-s42-55dfa7 === 28,088,513 tham số, thiết bị cuda
epoch  82/120 | train 0.1216 | val 0.1608 | val dice 0.8619 | val iou 0.7843 *
epoch  83/120 | train 0.1149 | val 0.1803 | val dice 0.8438 | val iou 0.7692
epoch  84/120 | train 0.1121 | val 0.1747 | val dice 0.8458 | val iou 0.7690
epoch  85/120 | train 0.1131 | val 0.1696 | val dice 0.8460 | val iou 0.7623
epoch  86/120 | train 0.1132 | val 0.1691 | val dice 0.8466 | val iou 0.7687
epoch  87/120 | train 0.1045 | val 0.1635 | val dice 0.8574 | val iou 0.7794
epoch  88/120 | train 0.1073 | val 0.1684 | val dice 0.8514 | val iou 0.7720
epoch  89/120 | train 0.1031 | val 0.1713 | val dice 0.8486 | val iou 0.7704
epoch  90/120 | train 0.1043 | val 0.1628 | val dice 0.8513 | val iou 0.7748
epoch  91/120 | train 0.1019 | val 0.1753 | val dice 0.8404 | val iou 0.7592
epoch  92/120 | train 0.1048 | val 0.1662 | val dice 0.8500 | val iou 0.7719
epoch  93/120 | train 0.0935 | val 0.1694 | val dice 0.8478 | val iou 0.7721
epoch  94/120 | train 0.0985 | val 0.1719 | val dice 0.8478 | val iou 0.7713
epoch  95/120 | train 0.0917 | val 0.1730 | val dice 0.8486 | val iou 0.7683
epoch  96/120 | train 0.0936 | val 0.1598 | val dice 0.8568 | val iou 0.7781
epoch  97/120 | train 0.0883 | val 0.1721 | val dice 0.8469 | val iou 0.7687
epoch  98/120 | train 0.0905 | val 0.1693 | val dice 0.8460 | val iou 0.7688
epoch  99/120 | train 0.0849 | val 0.1686 | val dice 0.8520 | val iou 0.7735
epoch 100/120 | train 0.0883 | val 0.1639 | val dice 0.8568 | val iou 0.7800
epoch 101/120 | train 0.0809 | val 0.1715 | val dice 0.8504 | val iou 0.7734
epoch 102/120 | train 0.0834 | val 0.1643 | val dice 0.8538 | val iou 0.7781
Dừng sớm ở epoch 102 (không cải thiện 20 epoch).
TEST  Dice 0.8444 | IoU 0.7641 | P 0.8966 | R 0.7794
